conversation_id,turn_id,speaker_role,text,label,stage,text_clean
145,1,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
145,2,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
145,3,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
145,4,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
145,5,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
145,6,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
145,7,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
145,8,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
145,9,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
145,10,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
145,11,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
146,0,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
146,1,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
146,2,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
146,3,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
146,4,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
146,5,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
146,6,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
146,7,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
147,0,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
147,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
147,2,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
147,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
147,4,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
147,5,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
147,6,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
147,7,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
147,8,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
147,9,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
147,10,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
147,11,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
148,0,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
148,1,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
148,2,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
148,3,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
148,4,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
148,5,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
148,6,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
148,7,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
148,8,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
148,9,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
148,10,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
149,0,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
149,1,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
149,2,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
149,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
149,4,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
149,5,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
149,6,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
149,7,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
149,8,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
150,0,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
150,1,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
150,2,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
150,3,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
150,4,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
150,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
150,6,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
150,7,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
151,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
151,1,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
151,2,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
151,3,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
151,4,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
151,5,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
151,6,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
151,7,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
151,8,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
151,9,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
151,10,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
151,11,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
152,0,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
152,1,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
152,2,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
152,3,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
152,4,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
152,5,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
152,6,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
152,7,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
152,8,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
152,9,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
153,0,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
153,1,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
153,2,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
153,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
153,4,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
153,5,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
153,6,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
153,7,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
153,8,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
153,9,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
153,10,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
154,0,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
154,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
154,2,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
154,3,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
154,4,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
154,5,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
154,6,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
154,7,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
154,8,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
154,9,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
155,0,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
155,1,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
155,2,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
155,3,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
155,4,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
155,5,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
155,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
155,7,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
155,8,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
155,9,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
155,10,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
155,11,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
156,0,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
156,1,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
156,2,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
156,3,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
156,4,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
156,5,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
156,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
156,7,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
156,8,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
157,0,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
157,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
157,2,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
157,3,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
157,4,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
157,5,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
157,6,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
157,7,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
158,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
158,1,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
158,2,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
158,3,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
158,4,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
158,5,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
158,6,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
158,7,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
158,8,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
158,9,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
158,10,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
158,11,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
159,0,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
159,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
159,2,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
159,3,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
159,4,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
159,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
159,6,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
159,7,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
160,0,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
160,1,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
160,2,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
160,3,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
160,4,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
160,5,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
160,6,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
160,7,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
160,8,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
160,9,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
160,10,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
161,0,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
161,1,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
161,2,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
161,3,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
161,4,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
161,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
161,6,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
161,7,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
161,8,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
161,9,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
161,10,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
161,11,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
162,0,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
162,1,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
162,2,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
162,3,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
162,4,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
162,5,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
162,6,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
162,7,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
162,8,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
163,0,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
163,1,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
163,2,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
163,3,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
163,4,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
163,5,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
164,0,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
164,1,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
164,2,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
164,3,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
164,4,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
164,5,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
164,6,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
164,7,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
165,0,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
165,1,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
165,2,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
165,3,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
165,4,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
165,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
165,6,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
165,7,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
165,8,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
165,9,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
165,10,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
166,0,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
166,1,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
166,2,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
166,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
166,4,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
166,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
166,6,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
166,7,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
166,8,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
166,9,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
167,0,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
167,1,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
167,2,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
167,3,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
167,4,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
167,5,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
167,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
167,7,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
167,8,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
167,9,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
168,0,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
168,1,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
168,2,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
168,3,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
168,4,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
168,5,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
168,6,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
168,7,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
168,8,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
169,0,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
169,1,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
169,2,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
169,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
169,4,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
169,5,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
169,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
169,7,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
169,8,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
169,9,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
169,10,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
169,11,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
170,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
170,1,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
170,2,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
170,3,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
170,4,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
170,5,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
170,6,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
170,7,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
171,0,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
171,1,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
171,2,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
171,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
171,4,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
171,5,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
171,6,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
172,0,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
172,1,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
172,2,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
172,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
172,4,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
172,5,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
172,6,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
172,7,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
172,8,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
173,0,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
173,1,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
173,2,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
173,3,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
173,4,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
173,5,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
173,6,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
173,7,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
173,8,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
173,9,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
173,10,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
173,11,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
174,0,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
174,1,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
174,2,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
174,3,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
174,4,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
174,5,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
174,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
174,7,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
174,8,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
174,9,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
174,10,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
174,11,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
175,0,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
175,1,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
175,2,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
175,3,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
175,4,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
175,5,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
176,0,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
176,1,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
176,2,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
176,3,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
176,4,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
176,5,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
176,6,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
176,7,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
176,8,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
176,9,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
176,10,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
177,0,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
177,1,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
177,2,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
177,3,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
177,4,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
177,5,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
177,6,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
177,7,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
177,8,adult,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
178,0,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
178,1,child,my internet is lagging again omg.,non_grooming,none,my internet is lagging again omg.
178,2,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
178,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
178,4,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
178,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
178,6,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
178,7,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
178,8,child,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
178,9,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
179,0,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
179,1,child,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
179,2,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
179,3,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
179,4,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
179,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
179,6,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
179,7,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
179,8,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
179,9,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
179,10,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
180,0,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
180,1,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
180,2,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
180,3,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
180,4,adult,nice shot! that was crazy.,non_grooming,none,nice shot! that was crazy.
180,5,child,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
180,6,adult,anyone wanna join my team?,non_grooming,none,anyone wanna join my team?
180,7,adult,"brb, need to finish homework.",non_grooming,none,"brb, need to finish homework."
180,8,adult,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
180,9,child,"gotta go, see you tomorrow.",non_grooming,none,"gotta go, see you tomorrow."
