conversation_id,turn_id,speaker_role,text,label,stage
154,0,child,my internet is lagging again omg.,non_grooming,none
154,1,adult,"brb, need to finish homework.",non_grooming,none
154,2,adult,anyone wanna join my team?,non_grooming,none
154,3,child,anyone wanna join my team?,non_grooming,none
154,4,adult,"brb, need to finish homework.",non_grooming,none
154,5,adult,my internet is lagging again omg.,non_grooming,none
154,6,child,"brb, need to finish homework.",non_grooming,none
154,7,adult,nice shot! that was crazy.,non_grooming,none
154,8,child,"brb, need to finish homework.",non_grooming,none
155,0,adult,anyone wanna join my team?,non_grooming,none
155,1,child,anyone wanna join my team?,non_grooming,none
155,2,adult,anyone wanna join my team?,non_grooming,none
155,3,adult,"gotta go, see you tomorrow.",non_grooming,none
155,4,adult,nice shot! that was crazy.,non_grooming,none
155,5,adult,anyone wanna join my team?,non_grooming,none
155,6,child,anyone wanna join my team?,non_grooming,none
155,7,adult,anyone wanna join my team?,non_grooming,none
155,8,child,"gotta go, see you tomorrow.",non_grooming,none
155,9,child,"gotta go, see you tomorrow.",non_grooming,none
155,10,adult,anyone wanna join my team?,non_grooming,none
156,0,adult,"gotta go, see you tomorrow.",non_grooming,none
156,1,adult,anyone wanna join my team?,non_grooming,none
156,2,adult,nice shot! that was crazy.,non_grooming,none
156,3,adult,nice shot! that was crazy.,non_grooming,none
156,4,adult,my internet is lagging again omg.,non_grooming,none
156,5,child,nice shot! that was crazy.,non_grooming,none
157,0,child,my internet is lagging again omg.,non_grooming,none
157,1,adult,my internet is lagging again omg.,non_grooming,none
157,2,child,nice shot! that was crazy.,non_grooming,none
157,3,child,nice shot! that was crazy.,non_grooming,none
157,4,child,anyone wanna join my team?,non_grooming,none
157,5,adult,my internet is lagging again omg.,non_grooming,none
157,6,child,"gotta go, see you tomorrow.",non_grooming,none
158,0,adult,"gotta go, see you tomorrow.",non_grooming,none
158,1,adult,anyone wanna join my team?,non_grooming,none
158,2,child,anyone wanna join my team?,non_grooming,none
158,3,child,"brb, need to finish homework.",non_grooming,none
158,4,child,anyone wanna join my team?,non_grooming,none
158,5,adult,anyone wanna join my team?,non_grooming,none
158,6,child,"brb, need to finish homework.",non_grooming,none
158,7,adult,anyone wanna join my team?,non_grooming,none
158,8,child,my internet is lagging again omg.,non_grooming,none
158,9,child,my internet is lagging again omg.,non_grooming,none
158,10,adult,"gotta go, see you tomorrow.",non_grooming,none
159,0,adult,"gotta go, see you tomorrow.",non_grooming,none
159,1,child,anyone wanna join my team?,non_grooming,none
159,2,child,nice shot! that was crazy.,non_grooming,none
159,3,adult,nice shot! that was crazy.,non_grooming,none
159,4,child,my internet is lagging again omg.,non_grooming,none
159,5,adult,nice shot! that was crazy.,non_grooming,none
159,6,child,my internet is lagging again omg.,non_grooming,none
159,7,adult,nice shot! that was crazy.,non_grooming,none
159,8,child,"gotta go, see you tomorrow.",non_grooming,none
159,9,adult,"gotta go, see you tomorrow.",non_grooming,none
160,0,adult,my internet is lagging again omg.,non_grooming,none
160,1,adult,anyone wanna join my team?,non_grooming,none
160,2,adult,"brb, need to finish homework.",non_grooming,none
160,3,child,my internet is lagging again omg.,non_grooming,none
160,4,adult,"brb, need to finish homework.",non_grooming,none
160,5,adult,"brb, need to finish homework.",non_grooming,none
161,0,adult,my internet is lagging again omg.,non_grooming,none
161,1,child,"brb, need to finish homework.",non_grooming,none
161,2,child,anyone wanna join my team?,non_grooming,none
161,3,child,nice shot! that was crazy.,non_grooming,none
161,4,child,anyone wanna join my team?,non_grooming,none
161,5,adult,"brb, need to finish homework.",non_grooming,none
162,0,adult,my internet is lagging again omg.,non_grooming,none
162,1,adult,nice shot! that was crazy.,non_grooming,none
162,2,adult,my internet is lagging again omg.,non_grooming,none
162,3,adult,my internet is lagging again omg.,non_grooming,none
162,4,adult,anyone wanna join my team?,non_grooming,none
162,5,child,anyone wanna join my team?,non_grooming,none
162,6,child,"gotta go, see you tomorrow.",non_grooming,none
162,7,adult,"gotta go, see you tomorrow.",non_grooming,none
162,8,child,"gotta go, see you tomorrow.",non_grooming,none
162,9,adult,anyone wanna join my team?,non_grooming,none
162,10,adult,nice shot! that was crazy.,non_grooming,none
163,0,child,anyone wanna join my team?,non_grooming,none
163,1,adult,"gotta go, see you tomorrow.",non_grooming,none
163,2,adult,"brb, need to finish homework.",non_grooming,none
163,3,child,anyone wanna join my team?,non_grooming,none
163,4,adult,"gotta go, see you tomorrow.",non_grooming,none
163,5,child,"brb, need to finish homework.",non_grooming,none
163,6,adult,nice shot! that was crazy.,non_grooming,none
163,7,child,nice shot! that was crazy.,non_grooming,none
163,8,adult,nice shot! that was crazy.,non_grooming,none
163,9,adult,my internet is lagging again omg.,non_grooming,none
163,10,child,anyone wanna join my team?,non_grooming,none
164,0,adult,"brb, need to finish homework.",non_grooming,none
164,1,child,my internet is lagging again omg.,non_grooming,none
164,2,child,nice shot! that was crazy.,non_grooming,none
164,3,adult,"gotta go, see you tomorrow.",non_grooming,none
164,4,adult,nice shot! that was crazy.,non_grooming,none
164,5,adult,nice shot! that was crazy.,non_grooming,none
164,6,child,nice shot! that was crazy.,non_grooming,none
164,7,adult,"brb, need to finish homework.",non_grooming,none
164,8,child,"gotta go, see you tomorrow.",non_grooming,none
164,9,adult,anyone wanna join my team?,non_grooming,none
164,10,adult,nice shot! that was crazy.,non_grooming,none
165,0,child,"gotta go, see you tomorrow.",non_grooming,none
165,1,child,"gotta go, see you tomorrow.",non_grooming,none
165,2,adult,anyone wanna join my team?,non_grooming,none
165,3,adult,nice shot! that was crazy.,non_grooming,none
165,4,adult,"brb, need to finish homework.",non_grooming,none
165,5,adult,"gotta go, see you tomorrow.",non_grooming,none
165,6,adult,nice shot! that was crazy.,non_grooming,none
165,7,child,"brb, need to finish homework.",non_grooming,none
165,8,adult,"brb, need to finish homework.",non_grooming,none
166,0,child,nice shot! that was crazy.,non_grooming,none
166,1,adult,"gotta go, see you tomorrow.",non_grooming,none
166,2,adult,"gotta go, see you tomorrow.",non_grooming,none
166,3,child,my internet is lagging again omg.,non_grooming,none
166,4,adult,nice shot! that was crazy.,non_grooming,none
166,5,adult,my internet is lagging again omg.,non_grooming,none
166,6,child,anyone wanna join my team?,non_grooming,none
166,7,child,my internet is lagging again omg.,non_grooming,none
166,8,child,anyone wanna join my team?,non_grooming,none
166,9,child,nice shot! that was crazy.,non_grooming,none
167,0,child,my internet is lagging again omg.,non_grooming,none
167,1,adult,"gotta go, see you tomorrow.",non_grooming,none
167,2,adult,nice shot! that was crazy.,non_grooming,none
167,3,child,"brb, need to finish homework.",non_grooming,none
167,4,adult,nice shot! that was crazy.,non_grooming,none
167,5,child,nice shot! that was crazy.,non_grooming,none
167,6,child,"brb, need to finish homework.",non_grooming,none
167,7,child,my internet is lagging again omg.,non_grooming,none
167,8,child,"brb, need to finish homework.",non_grooming,none
167,9,child,"gotta go, see you tomorrow.",non_grooming,none
168,0,child,"gotta go, see you tomorrow.",non_grooming,none
168,1,adult,"brb, need to finish homework.",non_grooming,none
168,2,child,"brb, need to finish homework.",non_grooming,none
168,3,child,nice shot! that was crazy.,non_grooming,none
168,4,child,"gotta go, see you tomorrow.",non_grooming,none
168,5,adult,nice shot! that was crazy.,non_grooming,none
168,6,adult,"gotta go, see you tomorrow.",non_grooming,none
168,7,child,my internet is lagging again omg.,non_grooming,none
169,0,child,nice shot! that was crazy.,non_grooming,none
169,1,child,anyone wanna join my team?,non_grooming,none
169,2,child,"brb, need to finish homework.",non_grooming,none
169,3,child,anyone wanna join my team?,non_grooming,none
169,4,adult,anyone wanna join my team?,non_grooming,none
169,5,child,"gotta go, see you tomorrow.",non_grooming,none
169,6,adult,nice shot! that was crazy.,non_grooming,none
170,0,child,nice shot! that was crazy.,non_grooming,none
170,1,adult,anyone wanna join my team?,non_grooming,none
170,2,child,nice shot! that was crazy.,non_grooming,none
170,3,child,nice shot! that was crazy.,non_grooming,none
170,4,adult,"brb, need to finish homework.",non_grooming,none
170,5,child,my internet is lagging again omg.,non_grooming,none
170,6,child,my internet is lagging again omg.,non_grooming,none
170,7,adult,my internet is lagging again omg.,non_grooming,none
170,8,child,"gotta go, see you tomorrow.",non_grooming,none
170,9,adult,nice shot! that was crazy.,non_grooming,none
170,10,child,"gotta go, see you tomorrow.",non_grooming,none
170,11,child,nice shot! that was crazy.,non_grooming,none
171,0,adult,"brb, need to finish homework.",non_grooming,none
171,1,adult,anyone wanna join my team?,non_grooming,none
171,2,adult,nice shot! that was crazy.,non_grooming,none
171,3,adult,"brb, need to finish homework.",non_grooming,none
171,4,child,"gotta go, see you tomorrow.",non_grooming,none
171,5,adult,"brb, need to finish homework.",non_grooming,none
171,6,child,nice shot! that was crazy.,non_grooming,none
172,0,adult,nice shot! that was crazy.,non_grooming,none
172,1,adult,anyone wanna join my team?,non_grooming,none
172,2,adult,anyone wanna join my team?,non_grooming,none
172,3,child,"brb, need to finish homework.",non_grooming,none
172,4,adult,my internet is lagging again omg.,non_grooming,none
172,5,child,nice shot! that was crazy.,non_grooming,none
172,6,adult,my internet is lagging again omg.,non_grooming,none
172,7,child,nice shot! that was crazy.,non_grooming,none
172,8,child,nice shot! that was crazy.,non_grooming,none
173,0,child,"gotta go, see you tomorrow.",non_grooming,none
173,1,adult,"brb, need to finish homework.",non_grooming,none
173,2,child,my internet is lagging again omg.,non_grooming,none
173,3,adult,nice shot! that was crazy.,non_grooming,none
173,4,child,my internet is lagging again omg.,non_grooming,none
173,5,adult,"gotta go, see you tomorrow.",non_grooming,none
173,6,child,"gotta go, see you tomorrow.",non_grooming,none
173,7,child,"brb, need to finish homework.",non_grooming,none
174,0,adult,my internet is lagging again omg.,non_grooming,none
174,1,adult,nice shot! that was crazy.,non_grooming,none
174,2,child,anyone wanna join my team?,non_grooming,none
174,3,child,"gotta go, see you tomorrow.",non_grooming,none
174,4,adult,my internet is lagging again omg.,non_grooming,none
174,5,adult,my internet is lagging again omg.,non_grooming,none
174,6,child,"brb, need to finish homework.",non_grooming,none
175,0,child,nice shot! that was crazy.,non_grooming,none
175,1,adult,my internet is lagging again omg.,non_grooming,none
175,2,child,"brb, need to finish homework.",non_grooming,none
175,3,adult,my internet is lagging again omg.,non_grooming,none
175,4,adult,"gotta go, see you tomorrow.",non_grooming,none
175,5,child,anyone wanna join my team?,non_grooming,none
175,6,child,"brb, need to finish homework.",non_grooming,none
175,7,child,"gotta go, see you tomorrow.",non_grooming,none
175,8,child,my internet is lagging again omg.,non_grooming,none
175,9,child,anyone wanna join my team?,non_grooming,none
175,10,child,nice shot! that was crazy.,non_grooming,none
176,0,adult,"brb, need to finish homework.",non_grooming,none
176,1,child,"gotta go, see you tomorrow.",non_grooming,none
176,2,child,nice shot! that was crazy.,non_grooming,none
176,3,child,"brb, need to finish homework.",non_grooming,none
176,4,adult,my internet is lagging again omg.,non_grooming,none
176,5,adult,"brb, need to finish homework.",non_grooming,none
176,6,adult,"gotta go, see you tomorrow.",non_grooming,none
176,7,adult,my internet is lagging again omg.,non_grooming,none
177,0,adult,anyone wanna join my team?,non_grooming,none
177,1,adult,"gotta go, see you tomorrow.",non_grooming,none
177,2,adult,"brb, need to finish homework.",non_grooming,none
177,3,child,nice shot! that was crazy.,non_grooming,none
177,4,child,"brb, need to finish homework.",non_grooming,none
177,5,adult,nice shot! that was crazy.,non_grooming,none
177,6,child,nice shot! that was crazy.,non_grooming,none
177,7,adult,"brb, need to finish homework.",non_grooming,none
177,8,adult,"brb, need to finish homework.",non_grooming,none
177,9,child,anyone wanna join my team?,non_grooming,none
177,10,adult,my internet is lagging again omg.,non_grooming,none
178,0,adult,nice shot! that was crazy.,non_grooming,none
178,1,adult,nice shot! that was crazy.,non_grooming,none
178,2,child,"gotta go, see you tomorrow.",non_grooming,none
178,3,child,anyone wanna join my team?,non_grooming,none
178,4,adult,"gotta go, see you tomorrow.",non_grooming,none
178,5,adult,anyone wanna join my team?,non_grooming,none
179,0,child,"brb, need to finish homework.",non_grooming,none
179,1,child,"gotta go, see you tomorrow.",non_grooming,none
179,2,child,my internet is lagging again omg.,non_grooming,none
179,3,adult,"gotta go, see you tomorrow.",non_grooming,none
179,4,adult,"brb, need to finish homework.",non_grooming,none
179,5,child,my internet is lagging again omg.,non_grooming,none
180,0,adult,nice shot! that was crazy.,non_grooming,none
180,1,child,"gotta go, see you tomorrow.",non_grooming,none
180,2,child,"gotta go, see you tomorrow.",non_grooming,none
180,3,adult,my internet is lagging again omg.,non_grooming,none
180,4,child,"gotta go, see you tomorrow.",non_grooming,none
180,5,adult,"brb, need to finish homework.",non_grooming,none
180,6,adult,anyone wanna join my team?,non_grooming,none
180,7,child,"brb, need to finish homework.",non_grooming,none
180,8,child,"gotta go, see you tomorrow.",non_grooming,none
181,0,child,"gotta go, see you tomorrow.",non_grooming,none
181,1,child,"brb, need to finish homework.",non_grooming,none
181,2,child,nice shot! that was crazy.,non_grooming,none
181,3,child,"gotta go, see you tomorrow.",non_grooming,none
181,4,child,my internet is lagging again omg.,non_grooming,none
181,5,child,"gotta go, see you tomorrow.",non_grooming,none
182,0,adult,anyone wanna join my team?,non_grooming,none
182,1,adult,"gotta go, see you tomorrow.",non_grooming,none
182,2,child,"brb, need to finish homework.",non_grooming,none
182,3,child,anyone wanna join my team?,non_grooming,none
182,4,child,"gotta go, see you tomorrow.",non_grooming,none
182,5,child,nice shot! that was crazy.,non_grooming,none
182,6,child,nice shot! that was crazy.,non_grooming,none
183,0,child,"brb, need to finish homework.",non_grooming,none
183,1,adult,my internet is lagging again omg.,non_grooming,none
183,2,child,my internet is lagging again omg.,non_grooming,none
183,3,child,"gotta go, see you tomorrow.",non_grooming,none
183,4,child,"gotta go, see you tomorrow.",non_grooming,none
183,5,child,anyone wanna join my team?,non_grooming,none
183,6,child,"brb, need to finish homework.",non_grooming,none
184,0,adult,my internet is lagging again omg.,non_grooming,none
184,1,adult,anyone wanna join my team?,non_grooming,none
184,2,adult,nice shot! that was crazy.,non_grooming,none
184,3,child,anyone wanna join my team?,non_grooming,none
184,4,child,my internet is lagging again omg.,non_grooming,none
184,5,child,nice shot! that was crazy.,non_grooming,none
185,0,child,nice shot! that was crazy.,non_grooming,none
185,1,child,nice shot! that was crazy.,non_grooming,none
185,2,child,anyone wanna join my team?,non_grooming,none
185,3,child,nice shot! that was crazy.,non_grooming,none
185,4,adult,"brb, need to finish homework.",non_grooming,none
185,5,adult,"brb, need to finish homework.",non_grooming,none
185,6,adult,nice shot! that was crazy.,non_grooming,none
185,7,adult,nice shot! that was crazy.,non_grooming,none
185,8,adult,"gotta go, see you tomorrow.",non_grooming,none
185,9,adult,anyone wanna join my team?,non_grooming,none
185,10,adult,nice shot! that was crazy.,non_grooming,none
186,0,adult,"gotta go, see you tomorrow.",non_grooming,none
186,1,child,"brb, need to finish homework.",non_grooming,none
186,2,adult,"brb, need to finish homework.",non_grooming,none
186,3,child,"brb, need to finish homework.",non_grooming,none
186,4,adult,nice shot! that was crazy.,non_grooming,none
186,5,child,"gotta go, see you tomorrow.",non_grooming,none
186,6,adult,my internet is lagging again omg.,non_grooming,none
187,0,child,my internet is lagging again omg.,non_grooming,none
187,1,adult,nice shot! that was crazy.,non_grooming,none
187,2,child,nice shot! that was crazy.,non_grooming,none
187,3,adult,"brb, need to finish homework.",non_grooming,none
187,4,child,nice shot! that was crazy.,non_grooming,none
187,5,child,anyone wanna join my team?,non_grooming,none
187,6,child,my internet is lagging again omg.,non_grooming,none
187,7,child,"brb, need to finish homework.",non_grooming,none
187,8,child,"brb, need to finish homework.",non_grooming,none
187,9,adult,my internet is lagging again omg.,non_grooming,none
187,10,adult,my internet is lagging again omg.,non_grooming,none
187,11,adult,my internet is lagging again omg.,non_grooming,none
188,0,adult,my internet is lagging again omg.,non_grooming,none
188,1,child,my internet is lagging again omg.,non_grooming,none
188,2,child,"brb, need to finish homework.",non_grooming,none
188,3,adult,nice shot! that was crazy.,non_grooming,none
188,4,child,"gotta go, see you tomorrow.",non_grooming,none
188,5,child,"brb, need to finish homework.",non_grooming,none
188,6,child,nice shot! that was crazy.,non_grooming,none
189,0,child,"gotta go, see you tomorrow.",non_grooming,none
189,1,child,"gotta go, see you tomorrow.",non_grooming,none
189,2,adult,"gotta go, see you tomorrow.",non_grooming,none
189,3,adult,"gotta go, see you tomorrow.",non_grooming,none
189,4,adult,anyone wanna join my team?,non_grooming,none
189,5,adult,nice shot! that was crazy.,non_grooming,none
189,6,child,nice shot! that was crazy.,non_grooming,none
190,0,adult,"gotta go, see you tomorrow.",non_grooming,none
190,1,child,"brb, need to finish homework.",non_grooming,none
190,2,child,"gotta go, see you tomorrow.",non_grooming,none
190,3,child,"gotta go, see you tomorrow.",non_grooming,none
190,4,adult,my internet is lagging again omg.,non_grooming,none
190,5,adult,my internet is lagging again omg.,non_grooming,none
190,6,adult,"gotta go, see you tomorrow.",non_grooming,none
190,7,adult,"gotta go, see you tomorrow.",non_grooming,none
191,0,adult,"gotta go, see you tomorrow.",non_grooming,none
191,1,child,my internet is lagging again omg.,non_grooming,none
191,2,adult,anyone wanna join my team?,non_grooming,none
191,3,adult,my internet is lagging again omg.,non_grooming,none
191,4,child,nice shot! that was crazy.,non_grooming,none
191,5,adult,"brb, need to finish homework.",non_grooming,none
192,0,child,nice shot! that was crazy.,non_grooming,none
192,1,adult,"brb, need to finish homework.",non_grooming,none
192,2,child,"gotta go, see you tomorrow.",non_grooming,none
192,3,child,nice shot! that was crazy.,non_grooming,none
192,4,adult,my internet is lagging again omg.,non_grooming,none
192,5,adult,my internet is lagging again omg.,non_grooming,none
192,6,child,"brb, need to finish homework.",non_grooming,none
193,0,child,"brb, need to finish homework.",non_grooming,none
193,1,adult,nice shot! that was crazy.,non_grooming,none
193,2,child,"brb, need to finish homework.",non_grooming,none
193,3,adult,"gotta go, see you tomorrow.",non_grooming,none
193,4,child,anyone wanna join my team?,non_grooming,none
193,5,adult,nice shot! that was crazy.,non_grooming,none
193,6,adult,"brb, need to finish homework.",non_grooming,none
193,7,adult,my internet is lagging again omg.,non_grooming,none
194,0,child,"brb, need to finish homework.",non_grooming,none
194,1,child,"gotta go, see you tomorrow.",non_grooming,none
194,2,child,my internet is lagging again omg.,non_grooming,none
194,3,child,nice shot! that was crazy.,non_grooming,none
194,4,child,anyone wanna join my team?,non_grooming,none
194,5,adult,anyone wanna join my team?,non_grooming,none
195,0,child,"gotta go, see you tomorrow.",non_grooming,none
195,1,adult,"gotta go, see you tomorrow.",non_grooming,none
195,2,adult,"brb, need to finish homework.",non_grooming,none
195,3,adult,anyone wanna join my team?,non_grooming,none
195,4,child,"brb, need to finish homework.",non_grooming,none
195,5,child,nice shot! that was crazy.,non_grooming,none
195,6,child,my internet is lagging again omg.,non_grooming,none
195,7,child,"gotta go, see you tomorrow.",non_grooming,none
195,8,child,"gotta go, see you tomorrow.",non_grooming,none
195,9,adult,anyone wanna join my team?,non_grooming,none
195,10,adult,"brb, need to finish homework.",non_grooming,none
195,11,child,"brb, need to finish homework.",non_grooming,none
196,0,adult,"brb, need to finish homework.",non_grooming,none
196,1,child,anyone wanna join my team?,non_grooming,none
196,2,adult,"brb, need to finish homework.",non_grooming,none
196,3,child,"gotta go, see you tomorrow.",non_grooming,none
196,4,child,nice shot! that was crazy.,non_grooming,none
196,5,adult,"brb, need to finish homework.",non_grooming,none
197,0,child,anyone wanna join my team?,non_grooming,none
197,1,adult,my internet is lagging again omg.,non_grooming,none
197,2,child,"brb, need to finish homework.",non_grooming,none
197,3,child,my internet is lagging again omg.,non_grooming,none
197,4,adult,my internet is lagging again omg.,non_grooming,none
197,5,child,my internet is lagging again omg.,non_grooming,none
197,6,adult,"brb, need to finish homework.",non_grooming,none
197,7,child,anyone wanna join my team?,non_grooming,none
197,8,adult,"brb, need to finish homework.",non_grooming,none
197,9,child,"brb, need to finish homework.",non_grooming,none
197,10,adult,my internet is lagging again omg.,non_grooming,none
197,11,child,anyone wanna join my team?,non_grooming,none
198,0,adult,my internet is lagging again omg.,non_grooming,none
198,1,adult,"gotta go, see you tomorrow.",non_grooming,none
198,2,adult,my internet is lagging again omg.,non_grooming,none
198,3,child,nice shot! that was crazy.,non_grooming,none
198,4,child,my internet is lagging again omg.,non_grooming,none
198,5,adult,anyone wanna join my team?,non_grooming,none
198,6,child,"brb, need to finish homework.",non_grooming,none
198,7,child,nice shot! that was crazy.,non_grooming,none
198,8,adult,nice shot! that was crazy.,non_grooming,none
198,9,adult,my internet is lagging again omg.,non_grooming,none
198,10,adult,anyone wanna join my team?,non_grooming,none
198,11,adult,"brb, need to finish homework.",non_grooming,none
199,0,adult,my internet is lagging again omg.,non_grooming,none
199,1,child,nice shot! that was crazy.,non_grooming,none
199,2,adult,nice shot! that was crazy.,non_grooming,none
199,3,child,anyone wanna join my team?,non_grooming,none
199,4,adult,my internet is lagging again omg.,non_grooming,none
199,5,child,my internet is lagging again omg.,non_grooming,none
199,6,child,"brb, need to finish homework.",non_grooming,none
